Date,Product_ID,Store_ID,Units_Sold,Revenue,Promotion,Holiday,Year,Month,Day,Day_of_Week,Quarter,Lag_1,Lag_7,Lag_14,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2025-03-26,P002,S003,212,53000,1,0,2025,3,26,2,1,169.0,187.0,211.0,221.0,190.14285714285717,187.2
2025-03-26,P003,S001,132,19800,0,0,2025,3,26,2,1,142.0,127.0,151.0,149.0,137.0,138.9
2025-03-26,P003,S002,154,23100,0,0,2025,3,26,2,1,183.0,163.0,180.0,137.0,157.14285714285714,153.86666666666667
2025-03-26,P003,S003,121,18150,0,0,2025,3,26,2,1,122.0,111.0,113.0,113.0,126.0,128.7
2025-03-26,P004,S001,223,66900,0,0,2025,3,26,2,1,244.0,222.0,224.0,238.0,254.42857142857144,240.7
2025-03-26,P004,S002,252,75600,1,0,2025,3,26,2,1,262.0,286.0,281.0,249.0,280.42857142857144,281.06666666666666
2025-03-26,P004,S003,171,51300,0,0,2025,3,26,2,1,219.0,187.0,247.0,246.0,204.14285714285717,215.53333333333333
2025-03-26,P005,S001,207,37260,1,0,2025,3,26,2,1,222.0,175.0,172.0,163.0,182.28571428571428,183.63333333333333
2025-03-26,P005,S002,208,37440,1,0,2025,3,26,2,1,176.0,166.0,190.0,174.0,194.57142857142856,199.26666666666668
2025-03-26,P005,S003,152,27360,0,0,2025,3,26,2,1,178.0,142.0,156.0,159.0,155.57142857142858,159.46666666666667
2025-03-27,P001,S001,162,32400,0,0,2025,3,27,3,1,163.0,149.0,224.0,200.0,157.14285714285714,164.5
2025-03-27,P001,S002,217,43400,1,0,2025,3,27,3,1,185.0,222.0,193.0,183.0,199.28571428571428,193.9
2025-03-27,P001,S003,135,27000,0,0,2025,3,27,3,1,131.0,114.0,140.0,153.0,147.57142857142858,148.16666666666666
2025-03-27,P002,S001,191,47750,0,0,2025,3,27,3,1,225.0,204.0,206.0,221.0,216.8571428571429,212.83333333333331
2025-03-27,P002,S002,256,64000,0,0,2025,3,27,3,1,262.0,256.0,237.0,213.0,250.28571428571428,236.26666666666668
2025-03-27,P002,S003,209,52250,1,0,2025,3,27,3,1,212.0,193.0,148.0,178.0,193.7142857142857,186.9
2025-03-27,P003,S001,116,17400,0,0,2025,3,27,3,1,132.0,122.0,144.0,119.0,137.71428571428572,138.33333333333334
2025-03-27,P003,S002,137,20550,0,0,2025,3,27,3,1,154.0,140.0,150.0,126.0,155.85714285714286,154.43333333333334
2025-03-27,P003,S003,125,18750,0,0,2025,3,27,3,1,121.0,103.0,114.0,125.0,127.42857142857144,128.96666666666667
2025-03-27,P004,S001,247,74100,1,0,2025,3,27,3,1,223.0,234.0,286.0,216.0,254.57142857142856,240.2
2025-03-27,P004,S002,254,76200,0,0,2025,3,27,3,1,252.0,303.0,225.0,286.0,275.57142857142856,281.1666666666667
2025-03-27,P004,S003,260,78000,1,0,2025,3,27,3,1,171.0,204.0,216.0,216.0,201.8571428571429,213.03333333333333
2025-03-27,P005,S001,167,30060,0,0,2025,3,27,3,1,207.0,169.0,171.0,171.0,186.8571428571429,185.1
2025-03-27,P005,S002,192,34560,0,0,2025,3,27,3,1,208.0,167.0,182.0,202.0,200.57142857142856,200.4
2025-03-27,P005,S003,166,29880,0,0,2025,3,27,3,1,152.0,159.0,177.0,143.0,157.0,159.23333333333332
2025-03-28,P001,S001,131,26200,0,0,2025,3,28,4,1,162.0,150.0,148.0,166.0,159.0,163.23333333333332
2025-03-28,P001,S002,222,44400,1,0,2025,3,28,4,1,217.0,171.0,172.0,198.0,198.57142857142856,195.03333333333333
2025-03-28,P001,S003,157,31400,0,0,2025,3,28,4,1,135.0,130.0,141.0,149.0,150.57142857142858,147.56666666666666
2025-03-28,P002,S001,189,47250,0,0,2025,3,28,4,1,191.0,183.0,244.0,175.0,215.0,211.83333333333331
2025-03-28,P002,S002,216,54000,0,0,2025,3,28,4,1,256.0,232.0,293.0,224.0,250.28571428571428,237.7
2025-03-28,P002,S003,214,53500,1,0,2025,3,28,4,1,209.0,186.0,180.0,155.0,196.0,187.9333333333333
2025-03-28,P003,S001,129,19350,0,0,2025,3,28,4,1,116.0,132.0,129.0,134.0,136.85714285714286,138.23333333333332
2025-03-28,P003,S002,156,23400,0,0,2025,3,28,4,1,137.0,134.0,158.0,142.0,155.42857142857142,154.8
2025-03-28,P003,S003,114,17100,0,0,2025,3,28,4,1,125.0,116.0,114.0,118.0,130.57142857142858,128.96666666666667
2025-03-28,P004,S001,234,70200,0,0,2025,3,28,4,1,247.0,252.0,229.0,221.0,256.42857142857144,241.2333333333333
2025-03-28,P004,S002,286,85800,1,0,2025,3,28,4,1,254.0,246.0,264.0,264.0,268.57142857142856,280.1
2025-03-28,P004,S003,210,63000,0,0,2025,3,28,4,1,260.0,195.0,230.0,194.0,209.8571428571429,214.5
2025-03-28,P005,S001,166,29880,0,0,2025,3,28,4,1,167.0,172.0,209.0,180.0,186.57142857142856,184.96666666666667
2025-03-28,P005,S002,217,39060,0,0,2025,3,28,4,1,192.0,212.0,158.0,181.0,204.14285714285717,200.06666666666663
2025-03-28,P005,S003,160,28800,0,0,2025,3,28,4,1,166.0,148.0,184.0,140.0,158.0,160.0
2025-03-29,P001,S001,174,34800,0,0,2025,3,29,5,1,131.0,171.0,166.0,130.0,156.28571428571428,162.06666666666666
2025-03-29,P001,S002,203,40600,0,0,2025,3,29,5,1,222.0,204.0,187.0,187.0,205.8571428571429,195.83333333333331
2025-03-29,P001,S003,153,30600,0,0,2025,3,29,5,1,157.0,143.0,152.0,166.0,154.42857142857142,147.83333333333334
2025-03-29,P002,S001,211,52750,0,0,2025,3,29,5,1,189.0,220.0,211.0,206.0,215.8571428571429,212.3
2025-03-29,P002,S002,258,64500,0,0,2025,3,29,5,1,216.0,281.0,265.0,222.0,248.0,237.4333333333333
2025-03-29,P002,S003,181,45250,0,0,2025,3,29,5,1,214.0,177.0,222.0,190.0,200.0,189.9
2025-03-29,P003,S001,136,20400,0,0,2025,3,29,5,1,129.0,146.0,134.0,160.0,136.42857142857142,138.06666666666666
2025-03-29,P003,S002,142,21300,0,0,2025,3,29,5,1,156.0,164.0,184.0,152.0,158.57142857142858,155.26666666666668
2025-03-29,P003,S003,125,18750,0,0,2025,3,29,5,1,114.0,117.0,152.0,114.0,130.28571428571428,128.83333333333334
2025-03-29,P004,S001,255,76500,0,0,2025,3,29,5,1,234.0,274.0,257.0,193.0,253.8571428571429,241.66666666666663
2025-03-29,P004,S002,302,90600,0,0,2025,3,29,5,1,286.0,279.0,322.0,249.0,274.2857142857143,280.8333333333333
2025-03-29,P004,S003,207,62100,0,0,2025,3,29,5,1,210.0,209.0,239.0,192.0,212.0,215.03333333333333
2025-03-29,P005,S001,185,33300,0,0,2025,3,29,5,1,166.0,176.0,186.0,198.0,185.7142857142857,184.5
2025-03-29,P005,S002,268,48240,1,0,2025,3,29,5,1,217.0,264.0,236.0,183.0,204.8571428571429,201.26666666666668
2025-03-29,P005,S003,174,31320,1,0,2025,3,29,5,1,160.0,159.0,162.0,160.0,159.71428571428572,160.66666666666666
2025-03-30,P001,S001,190,38000,1,0,2025,3,30,6,1,174.0,141.0,176.0,195.0,156.71428571428572,163.53333333333333
2025-03-30,P001,S002,216,43200,0,0,2025,3,30,6,1,203.0,224.0,190.0,172.0,205.7142857142857,196.36666666666667
2025-03-30,P001,S003,147,29400,0,0,2025,3,30,6,1,153.0,199.0,168.0,139.0,155.85714285714286,147.4
2025-03-30,P002,S001,252,63000,0,0,2025,3,30,6,1,211.0,259.0,259.0,180.0,214.57142857142856,212.46666666666667
2025-03-30,P002,S002,329,82250,1,0,2025,3,30,6,1,258.0,236.0,196.0,230.0,244.7142857142857,238.63333333333333
2025-03-30,P002,S003,183,45750,0,0,2025,3,30,6,1,181.0,223.0,185.0,178.0,200.57142857142856,189.6
2025-03-30,P003,S001,153,22950,0,0,2025,3,30,6,1,136.0,157.0,155.0,144.0,135.0,137.26666666666668
2025-03-30,P003,S002,177,26550,0,0,2025,3,30,6,1,142.0,164.0,141.0,145.0,155.42857142857142,154.93333333333334
2025-03-30,P003,S003,124,18600,0,0,2025,3,30,6,1,125.0,181.0,148.0,126.0,131.42857142857142,129.2
2025-03-30,P004,S001,314,94200,1,0,2025,3,30,6,1,255.0,253.0,221.0,208.0,251.14285714285717,243.7333333333333
2025-03-30,P004,S002,283,84900,0,0,2025,3,30,6,1,302.0,310.0,307.0,266.0,277.57142857142856,282.6
2025-03-30,P004,S003,211,63300,0,0,2025,3,30,6,1,207.0,217.0,213.0,201.0,211.7142857142857,215.53333333333333
2025-03-30,P005,S001,204,36720,0,0,2025,3,30,6,1,185.0,187.0,228.0,168.0,187.0,184.06666666666663
2025-03-30,P005,S002,210,37800,0,0,2025,3,30,6,1,268.0,202.0,194.0,234.0,205.42857142857144,204.1
2025-03-30,P005,S003,171,30780,0,0,2025,3,30,6,1,174.0,166.0,192.0,132.0,161.85714285714286,161.13333333333333
2025-03-31,P001,S001,170,34000,0,0,2025,3,31,0,1,190.0,171.0,161.0,184.0,163.71428571428572,163.36666666666667
2025-03-31,P001,S002,232,46400,1,0,2025,3,31,0,1,216.0,182.0,180.0,254.0,204.57142857142856,197.83333333333331
2025-03-31,P001,S003,162,32400,1,0,2025,3,31,0,1,147.0,153.0,151.0,152.0,148.42857142857142,147.66666666666666
2025-03-31,P002,S001,166,41500,0,0,2025,3,31,0,1,252.0,214.0,170.0,211.0,213.57142857142856,214.86666666666667
2025-03-31,P002,S002,253,63250,1,0,2025,3,31,0,1,329.0,260.0,219.0,252.0,258.0,241.9333333333333
2025-03-31,P002,S003,176,44000,1,0,2025,3,31,0,1,183.0,196.0,199.0,206.0,194.8571428571429,189.76666666666668
2025-03-31,P003,S001,139,20850,0,0,2025,3,31,0,1,153.0,133.0,118.0,146.0,134.42857142857142,137.56666666666666
2025-03-31,P003,S002,178,26700,1,0,2025,3,31,0,1,177.0,152.0,133.0,174.0,157.28571428571428,156.0
2025-03-31,P003,S003,106,15900,0,0,2025,3,31,0,1,124.0,132.0,125.0,144.0,123.28571428571428,129.13333333333333
2025-03-31,P004,S001,249,74700,1,0,2025,3,31,0,1,314.0,302.0,250.0,284.0,259.85714285714283,247.26666666666668
2025-03-31,P004,S002,319,95700,1,0,2025,3,31,0,1,283.0,277.0,328.0,284.0,273.7142857142857,283.1666666666667
2025-03-31,P004,S003,235,70500,0,0,2025,3,31,0,1,211.0,198.0,200.0,240.0,210.8571428571429,215.86666666666667
2025-03-31,P005,S001,189,34020,0,0,2025,3,31,0,1,204.0,175.0,175.0,222.0,189.42857142857144,185.26666666666668
2025-03-31,P005,S002,173,31140,0,0,2025,3,31,0,1,210.0,175.0,207.0,179.0,206.57142857142856,203.3
2025-03-31,P005,S003,143,25740,0,0,2025,3,31,0,1,171.0,137.0,152.0,202.0,162.57142857142858,162.43333333333334
2025-04-01,P001,S001,172,34400,0,0,2025,4,1,1,2,170.0,155.0,134.0,172.0,163.57142857142858,162.9
2025-04-01,P001,S002,169,33800,0,0,2025,4,1,1,2,232.0,207.0,179.0,193.0,211.7142857142857,197.1
2025-04-01,P001,S003,132,26400,0,0,2025,4,1,1,2,162.0,163.0,151.0,129.0,149.71428571428572,148.0
2025-04-01,P002,S001,165,41250,0,0,2025,4,1,1,2,166.0,213.0,222.0,286.0,206.7142857142857,213.36666666666667
2025-04-01,P002,S002,216,54000,0,0,2025,4,1,1,2,253.0,225.0,214.0,273.0,257.0,241.96666666666667
2025-04-01,P002,S003,185,46250,0,0,2025,4,1,1,2,176.0,169.0,215.0,187.0,192.0,188.76666666666668
2025-04-01,P003,S001,132,19800,1,0,2025,4,1,1,2,139.0,142.0,109.0,154.0,135.28571428571428,137.33333333333334
2025-04-01,P003,S002,134,20100,0,0,2025,4,1,1,2,178.0,183.0,169.0,176.0,161.0,156.13333333333333
2025-04-01,P003,S003,125,18750,0,0,2025,4,1,1,2,106.0,122.0,146.0,131.0,119.57142857142856,127.86666666666666
2025-04-01,P004,S001,240,72000,0,0,2025,4,1,1,2,249.0,244.0,249.0,240.0,252.28571428571428,246.1
2025-04-01,P004,S002,251,75300,0,0,2025,4,1,1,2,319.0,262.0,279.0,300.0,279.7142857142857,284.3333333333333
2025-04-01,P004,S003,247,74100,0,0,2025,4,1,1,2,235.0,219.0,239.0,216.0,216.14285714285717,215.7
2025-04-01,P005,S001,173,31140,0,0,2025,4,1,1,2,189.0,222.0,155.0,203.0,191.42857142857144,184.16666666666663
2025-04-01,P005,S002,214,38520,0,0,2025,4,1,1,2,173.0,176.0,181.0,215.0,206.28571428571428,203.1
2025-04-01,P005,S003,148,26640,0,0,2025,4,1,1,2,143.0,178.0,182.0,146.0,163.42857142857142,160.46666666666667
2025-04-02,P001,S001,145,29000,0,0,2025,4,2,2,2,172.0,163.0,165.0,171.0,166.0,162.9
2025-04-02,P001,S002,206,41200,1,0,2025,4,2,2,2,169.0,185.0,171.0,204.0,206.28571428571428,196.3
2025-04-02,P001,S003,122,24400,0,0,2025,4,2,2,2,132.0,131.0,145.0,138.0,145.28571428571428,148.1
2025-04-02,P002,S001,204,51000,0,0,2025,4,2,2,2,165.0,225.0,197.0,184.0,199.8571428571429,209.33333333333331
2025-04-02,P002,S002,214,53500,0,0,2025,4,2,2,2,216.0,262.0,203.0,203.0,255.7142857142857,240.06666666666663
2025-04-02,P002,S003,209,52250,1,0,2025,4,2,2,2,185.0,212.0,187.0,141.0,194.28571428571428,188.7
2025-04-02,P003,S001,147,22050,1,0,2025,4,2,2,2,132.0,132.0,127.0,120.0,133.85714285714286,136.6
2025-04-02,P003,S002,148,22200,0,0,2025,4,2,2,2,134.0,154.0,163.0,165.0,154.0,154.73333333333332
2025-04-02,P003,S003,118,17700,1,0,2025,4,2,2,2,125.0,121.0,111.0,127.0,120.0,127.66666666666669
2025-04-02,P004,S001,235,70500,0,0,2025,4,2,2,2,240.0,223.0,222.0,202.0,251.7142857142857,246.1
2025-04-02,P004,S002,242,72600,0,0,2025,4,2,2,2,251.0,252.0,286.0,295.0,278.1428571428572,282.7
2025-04-02,P004,S003,200,60000,0,0,2025,4,2,2,2,247.0,171.0,187.0,213.0,220.14285714285717,216.7333333333333
2025-04-02,P005,S001,159,28620,0,0,2025,4,2,2,2,173.0,207.0,175.0,152.0,184.42857142857144,183.16666666666663
2025-04-02,P005,S002,194,34920,0,0,2025,4,2,2,2,214.0,208.0,166.0,203.0,211.7142857142857,203.06666666666663
2025-04-02,P005,S003,132,23760,0,0,2025,4,2,2,2,148.0,152.0,142.0,150.0,159.14285714285714,160.53333333333333
2025-04-03,P001,S001,146,29200,0,0,2025,4,3,3,2,145.0,162.0,149.0,149.0,163.42857142857142,162.03333333333333
2025-04-03,P001,S002,230,46000,1,0,2025,4,3,3,2,206.0,217.0,222.0,207.0,209.28571428571428,196.36666666666667
2025-04-03,P001,S003,149,29800,1,0,2025,4,3,3,2,122.0,135.0,114.0,146.0,144.0,147.56666666666666
2025-04-03,P002,S001,167,41750,0,0,2025,4,3,3,2,204.0,191.0,204.0,205.0,196.8571428571429,210.0
2025-04-03,P002,S002,249,62250,1,0,2025,4,3,3,2,214.0,256.0,256.0,209.0,248.8571428571429,240.4333333333333
2025-04-03,P002,S003,160,40000,0,0,2025,4,3,3,2,209.0,209.0,193.0,180.0,193.8571428571429,190.96666666666667
2025-04-03,P003,S001,175,26250,1,0,2025,4,3,3,2,147.0,116.0,122.0,132.0,136.0,137.5
2025-04-03,P003,S002,154,23100,0,0,2025,4,3,3,2,148.0,137.0,140.0,115.0,153.14285714285714,154.16666666666666
2025-04-03,P003,S003,100,15000,0,0,2025,4,3,3,2,118.0,125.0,103.0,124.0,119.57142857142856,127.36666666666666
2025-04-03,P004,S001,224,67200,0,0,2025,4,3,3,2,235.0,247.0,234.0,262.0,253.42857142857144,247.2
2025-04-03,P004,S002,267,80100,0,0,2025,4,3,3,2,242.0,254.0,303.0,265.0,276.7142857142857,280.93333333333334
2025-04-03,P004,S003,201,60300,0,0,2025,4,3,3,2,200.0,260.0,204.0,214.0,224.28571428571428,216.3
2025-04-03,P005,S001,165,29700,1,0,2025,4,3,3,2,159.0,167.0,169.0,178.0,177.57142857142858,183.4
2025-04-03,P005,S002,196,35280,0,0,2025,4,3,3,2,194.0,192.0,167.0,212.0,209.7142857142857,202.76666666666668
2025-04-03,P005,S003,134,24120,0,0,2025,4,3,3,2,132.0,166.0,159.0,159.0,156.28571428571428,159.93333333333334
2025-04-04,P001,S001,130,26000,0,0,2025,4,4,4,2,146.0,131.0,150.0,193.0,161.14285714285714,161.93333333333334
2025-04-04,P001,S002,151,30200,0,0,2025,4,4,4,2,230.0,222.0,171.0,180.0,211.14285714285717,197.13333333333333
2025-04-04,P001,S003,159,31800,1,0,2025,4,4,4,2,149.0,157.0,130.0,162.0,146.0,147.66666666666666
2025-04-04,P002,S001,230,57500,1,0,2025,4,4,4,2,167.0,189.0,183.0,211.0,193.42857142857144,208.7333333333333
2025-04-04,P002,S002,188,47000,0,0,2025,4,4,4,2,249.0,216.0,232.0,209.0,247.8571428571429,241.76666666666668
2025-04-04,P002,S003,166,41500,0,0,2025,4,4,4,2,160.0,214.0,186.0,184.0,186.8571428571429,190.3
2025-04-04,P003,S001,118,17700,0,0,2025,4,4,4,2,175.0,129.0,132.0,135.0,144.42857142857142,138.93333333333334
2025-04-04,P003,S002,155,23250,0,0,2025,4,4,4,2,154.0,156.0,134.0,150.0,155.57142857142858,155.46666666666667
2025-04-04,P003,S003,108,16200,0,0,2025,4,4,4,2,100.0,114.0,116.0,152.0,116.0,126.56666666666666
2025-04-04,P004,S001,244,73200,0,0,2025,4,4,4,2,224.0,234.0,252.0,237.0,250.14285714285717,245.9333333333333
2025-04-04,P004,S002,324,97200,1,0,2025,4,4,4,2,267.0,286.0,246.0,271.0,278.57142857142856,281.0
2025-04-04,P004,S003,226,67800,1,0,2025,4,4,4,2,201.0,210.0,195.0,216.0,215.8571428571429,215.86666666666667
2025-04-04,P005,S001,195,35100,1,0,2025,4,4,4,2,165.0,166.0,172.0,180.0,177.28571428571428,182.96666666666667
2025-04-04,P005,S002,183,32940,0,0,2025,4,4,4,2,196.0,217.0,212.0,160.0,210.28571428571428,202.2333333333333
2025-04-04,P005,S003,192,34560,1,0,2025,4,4,4,2,134.0,160.0,148.0,174.0,151.71428571428572,159.1
2025-04-05,P001,S001,174,34800,0,0,2025,4,5,5,2,130.0,174.0,171.0,127.0,161.0,159.83333333333334
2025-04-05,P001,S002,192,38400,0,0,2025,4,5,5,2,151.0,203.0,204.0,227.0,201.0,196.16666666666663
2025-04-05,P001,S003,179,35800,1,0,2025,4,5,5,2,159.0,153.0,143.0,143.0,146.28571428571428,147.56666666666666
2025-04-05,P002,S001,246,61500,1,0,2025,4,5,5,2,230.0,211.0,220.0,165.0,199.28571428571428,209.36666666666667
2025-04-05,P002,S002,234,58500,0,0,2025,4,5,5,2,188.0,258.0,281.0,296.0,243.8571428571429,241.06666666666663
2025-04-05,P002,S003,232,58000,1,0,2025,4,5,5,2,166.0,181.0,177.0,169.0,180.0,189.7
2025-04-05,P003,S001,167,25050,0,0,2025,4,5,5,2,118.0,136.0,146.0,118.0,142.85714285714286,138.36666666666667
2025-04-05,P003,S002,164,24600,0,0,2025,4,5,5,2,155.0,142.0,164.0,157.0,155.42857142857142,155.63333333333333
2025-04-05,P003,S003,126,18900,0,0,2025,4,5,5,2,108.0,125.0,117.0,132.0,115.14285714285714,125.1
2025-04-05,P004,S001,259,77700,0,0,2025,4,5,5,2,244.0,255.0,274.0,219.0,251.57142857142856,246.16666666666663
2025-04-05,P004,S002,247,74100,0,0,2025,4,5,5,2,324.0,302.0,279.0,290.0,284.0,282.76666666666665
2025-04-05,P004,S003,220,66000,0,0,2025,4,5,5,2,226.0,207.0,209.0,184.0,218.14285714285717,216.2
2025-04-05,P005,S001,197,35460,0,0,2025,4,5,5,2,195.0,185.0,176.0,201.0,181.42857142857144,183.46666666666667
2025-04-05,P005,S002,197,35460,0,0,2025,4,5,5,2,183.0,268.0,264.0,237.0,205.42857142857144,203.0
2025-04-05,P005,S003,209,37620,1,0,2025,4,5,5,2,192.0,174.0,159.0,152.0,156.28571428571428,159.7
2025-04-06,P001,S001,167,33400,0,0,2025,4,6,6,2,174.0,190.0,141.0,146.0,161.0,161.4
2025-04-06,P001,S002,193,38600,0,0,2025,4,6,6,2,192.0,216.0,224.0,215.0,199.42857142857144,195.0
2025-04-06,P001,S003,137,27400,0,0,2025,4,6,6,2,179.0,147.0,199.0,120.0,150.0,148.76666666666668
2025-04-06,P002,S001,211,52750,0,0,2025,4,6,6,2,246.0,252.0,259.0,238.0,204.28571428571428,212.06666666666663
2025-04-06,P002,S002,238,59500,0,0,2025,4,6,6,2,234.0,329.0,236.0,217.0,240.42857142857144,239.0
2025-04-06,P002,S003,179,44750,0,0,2025,4,6,6,2,232.0,183.0,223.0,182.0,187.28571428571428,191.8
2025-04-06,P003,S001,156,23400,0,0,2025,4,6,6,2,167.0,153.0,157.0,159.0,147.28571428571428,140.0
2025-04-06,P003,S002,183,27450,0,0,2025,4,6,6,2,164.0,177.0,164.0,132.0,158.57142857142858,155.86666666666667
2025-04-06,P003,S003,116,17400,0,0,2025,4,6,6,2,126.0,124.0,181.0,137.0,115.28571428571428,124.9
2025-04-06,P004,S001,238,71400,0,0,2025,4,6,6,2,259.0,314.0,253.0,212.0,252.14285714285717,247.5
2025-04-06,P004,S002,315,94500,0,0,2025,4,6,6,2,247.0,283.0,310.0,269.0,276.1428571428572,281.3333333333333
2025-04-06,P004,S003,214,64200,0,0,2025,4,6,6,2,220.0,211.0,217.0,204.0,220.0,217.4
2025-04-06,P005,S001,223,40140,1,0,2025,4,6,6,2,197.0,204.0,187.0,177.0,183.14285714285717,183.33333333333331
2025-04-06,P005,S002,202,36360,0,0,2025,4,6,6,2,197.0,210.0,202.0,195.0,195.28571428571428,201.66666666666663
2025-04-06,P005,S003,193,34740,1,0,2025,4,6,6,2,209.0,171.0,166.0,147.0,161.28571428571428,161.6
2025-04-07,P001,S001,144,28800,0,0,2025,4,7,0,2,167.0,170.0,171.0,172.0,157.71428571428572,162.1
2025-04-07,P001,S002,220,44000,1,0,2025,4,7,0,2,193.0,232.0,182.0,188.0,196.14285714285717,194.26666666666668
2025-04-07,P001,S003,161,32200,0,0,2025,4,7,0,2,137.0,162.0,153.0,190.0,148.57142857142858,149.33333333333334
2025-04-07,P002,S001,190,47500,0,0,2025,4,7,0,2,211.0,166.0,214.0,216.0,198.42857142857144,211.16666666666663
2025-04-07,P002,S002,224,56000,0,0,2025,4,7,0,2,238.0,253.0,260.0,244.0,227.42857142857144,239.7
2025-04-07,P002,S003,173,43250,0,0,2025,4,7,0,2,179.0,176.0,196.0,227.0,186.7142857142857,191.7
2025-04-07,P003,S001,109,16350,0,0,2025,4,7,0,2,156.0,139.0,133.0,142.0,147.71428571428572,139.9
2025-04-07,P003,S002,140,21000,0,0,2025,4,7,0,2,183.0,178.0,152.0,158.0,159.42857142857142,157.56666666666666
2025-04-07,P003,S003,106,15900,0,0,2025,4,7,0,2,116.0,106.0,132.0,127.0,114.14285714285714,124.2
2025-04-07,P004,S001,288,86400,1,0,2025,4,7,0,2,238.0,249.0,302.0,267.0,241.28571428571428,248.36666666666667
2025-04-07,P004,S002,247,74100,0,0,2025,4,7,0,2,315.0,319.0,277.0,290.0,280.7142857142857,282.8666666666667
2025-04-07,P004,S003,223,66900,0,0,2025,4,7,0,2,214.0,235.0,198.0,225.0,220.42857142857144,217.7333333333333
2025-04-07,P005,S001,181,32580,1,0,2025,4,7,0,2,223.0,189.0,175.0,202.0,185.8571428571429,184.86666666666667
2025-04-07,P005,S002,202,36360,0,0,2025,4,7,0,2,202.0,173.0,175.0,203.0,194.14285714285717,201.9
2025-04-07,P005,S003,135,24300,0,0,2025,4,7,0,2,193.0,143.0,137.0,169.0,164.42857142857142,163.13333333333333
2025-04-08,P001,S001,155,31000,0,0,2025,4,8,1,2,144.0,172.0,155.0,171.0,154.0,161.16666666666666
2025-04-08,P001,S002,164,32800,0,0,2025,4,8,1,2,220.0,169.0,207.0,188.0,194.42857142857144,195.33333333333331
2025-04-08,P001,S003,129,25800,0,0,2025,4,8,1,2,161.0,132.0,163.0,157.0,148.42857142857142,148.36666666666667
2025-04-08,P002,S001,221,55250,0,0,2025,4,8,1,2,190.0,165.0,213.0,204.0,201.8571428571429,210.3
2025-04-08,P002,S002,203,50750,0,0,2025,4,8,1,2,224.0,216.0,225.0,251.0,223.28571428571428,239.03333333333333
2025-04-08,P002,S003,205,51250,1,0,2025,4,8,1,2,173.0,185.0,169.0,208.0,186.28571428571428,189.9
2025-04-08,P003,S001,136,20400,0,0,2025,4,8,1,2,109.0,132.0,142.0,140.0,143.42857142857142,138.8
2025-04-08,P003,S002,127,19050,0,0,2025,4,8,1,2,140.0,134.0,183.0,157.0,154.0,156.96666666666667
2025-04-08,P003,S003,118,17700,0,0,2025,4,8,1,2,106.0,125.0,122.0,168.0,114.14285714285714,123.5
2025-04-08,P004,S001,260,78000,0,0,2025,4,8,1,2,288.0,240.0,244.0,247.0,246.8571428571429,249.06666666666663
2025-04-08,P004,S002,241,72300,0,0,2025,4,8,1,2,247.0,251.0,262.0,316.0,270.42857142857144,281.43333333333334
2025-04-08,P004,S003,200,60000,0,0,2025,4,8,1,2,223.0,247.0,219.0,234.0,218.7142857142857,217.66666666666663
2025-04-08,P005,S001,159,28620,0,0,2025,4,8,1,2,181.0,173.0,222.0,170.0,184.7142857142857,184.16666666666663
2025-04-08,P005,S002,205,36900,0,0,2025,4,8,1,2,202.0,214.0,176.0,228.0,198.28571428571428,201.86666666666667
2025-04-08,P005,S003,175,31500,1,0,2025,4,8,1,2,135.0,148.0,178.0,176.0,163.28571428571428,162.0
2025-04-09,P001,S001,164,32800,0,0,2025,4,9,2,2,155.0,145.0,163.0,160.0,151.57142857142858,160.63333333333333
2025-04-09,P001,S002,198,39600,0,0,2025,4,9,2,2,164.0,206.0,185.0,184.0,193.7142857142857,194.53333333333333
2025-04-09,P001,S003,156,31200,0,0,2025,4,9,2,2,129.0,122.0,131.0,141.0,148.0,147.43333333333334
2025-04-09,P002,S001,218,54500,0,0,2025,4,9,2,2,221.0,204.0,225.0,242.0,209.8571428571429,210.86666666666667
2025-04-09,P002,S002,206,51500,0,0,2025,4,9,2,2,203.0,214.0,262.0,238.0,221.42857142857144,237.4333333333333
2025-04-09,P002,S003,192,48000,0,0,2025,4,9,2,2,205.0,209.0,212.0,156.0,189.14285714285717,189.8
2025-04-09,P003,S001,161,24150,1,0,2025,4,9,2,2,136.0,147.0,132.0,168.0,144.0,138.66666666666666
2025-04-09,P003,S002,152,22800,0,0,2025,4,9,2,2,127.0,148.0,154.0,163.0,153.0,155.96666666666667
2025-04-09,P003,S003,116,17400,0,0,2025,4,9,2,2,118.0,118.0,121.0,106.0,113.14285714285714,121.83333333333331
2025-04-09,P004,S001,231,69300,0,0,2025,4,9,2,2,260.0,235.0,223.0,225.0,249.7142857142857,249.5
2025-04-09,P004,S002,312,93600,1,0,2025,4,9,2,2,241.0,242.0,252.0,329.0,269.0,278.93333333333334
2025-04-09,P004,S003,202,60600,0,0,2025,4,9,2,2,200.0,200.0,171.0,223.0,212.0,216.53333333333333
2025-04-09,P005,S001,162,29160,0,0,2025,4,9,2,2,159.0,159.0,207.0,202.0,182.7142857142857,183.8
2025-04-09,P005,S002,173,31140,0,0,2025,4,9,2,2,205.0,194.0,208.0,199.0,197.0,201.1
2025-04-09,P005,S003,162,29160,0,0,2025,4,9,2,2,175.0,132.0,152.0,142.0,167.14285714285714,161.96666666666667
